200
5	4	6	10	20	5	100	100
38662	  8.50	  7.00	  7.50	  8.00	  7.50	  3.50	  2.50	  4.50	  4.00	 15.00	 12.50	 15.00	 18.50	 17.00	 13.00	 96.50	 79.00	  7.70	  3.62	 15.17	 83.51
35989	  8.50	  6.00	  8.00	  8.00	  8.00	  4.00	  3.00	  3.50	  4.50	 15.50	 17.00	 11.50	 13.50	 15.50	 13.50	 53.00	 56.50	  7.70	  3.75	 14.42	 58.96
36194	  4.50	  6.50	  6.00	  4.00	  8.00	  2.50	  2.50	  2.00	  3.00	 13.00	 12.00	 17.50	  8.50	 12.50	 11.00	 62.50	 80.00	  5.80	  2.50	 12.42	 70.36
39064	  5.50	  7.00	  6.00	  5.50	  7.50	  3.50	  4.00	  3.50	  3.50	 10.00	 10.50	 12.00	 16.00	 10.00	  7.50	 72.00	 81.00	  6.30	  3.62	 11.00	 74.38
37464	  3.00	  4.50	  6.50	  5.50	  5.50	  2.00	  3.50	  1.50	  2.50	  9.00	 11.50	 13.00	 11.50	  9.50	  4.00	 95.50	 67.00	  5.00	  2.38	  9.75	 71.90
34162	  8.00	  5.50	  2.50	  5.00	  4.00	  2.50	  4.00	  3.50	  3.00	  6.50	 10.00	 11.00	 10.50	 17.50	 10.50	 84.50	 68.00	  5.00	  3.25	 11.00	 70.60
31053	  7.50	  7.50	  7.00	  7.00	  6.00	  3.00	  2.50	  3.00	  4.50	 19.50	 17.00	 14.50	 15.50	 12.50	 16.00	 74.00	 88.00	  7.00	  3.25	 15.83	 80.87
39652	  5.00	  8.50	  4.00	  5.00	  8.00	  3.00	  1.50	  1.50	  1.50	 15.00	 10.00	 14.50	  8.50	 10.00	 11.50	 15.50	 52.00	  6.10	  1.88	 11.58	 41.37
37686	  8.00	  5.00	  6.00	  5.00	  8.00	  4.50	  4.00	  3.00	  3.00	 11.50	 10.00	  6.50	  7.00	 10.50	  9.00	 97.00	 62.50	  6.40	  3.62	  9.08	 71.72
34319	  8.50	  7.50	  7.50	  8.50	  8.00	  4.00	  4.50	  3.50	  4.00	 17.50	 16.50	 15.00	 14.50	 15.00	 15.50	 82.50	 74.50	  8.00	  4.00	 15.67	 77.83
39508	  6.00	  4.50	  4.50	  8.00	  7.00	  2.50	  4.50	  3.00	  4.00	 12.50	  8.00	 12.50	 13.00	 11.00	 16.00	 35.00	 55.50	  6.00	  3.50	 12.17	 50.83
37011	  8.50	  8.00	  7.50	  9.00	  9.00	  4.00	  3.50	  4.50	  4.00	 15.50	 19.00	 14.50	 18.00	 17.50	 18.00	 83.00	 76.00	  8.40	  4.00	 17.08	 79.64
37133	  6.50	  9.00	  8.00	  4.00	  5.50	  4.00	  4.00	  4.00	  5.00	 16.00	 14.00	  9.50	 13.00	 13.00	  8.00	 66.00	 44.00	  6.60	  4.25	 12.25	 55.48
31338	  7.50	  3.50	  3.50	  5.00	  8.00	  2.00	  2.50	  2.50	  1.50	 15.50	 10.50	  6.50	  7.00	 12.00	 15.50	 66.00	 37.00	  5.50	  2.12	 11.17	 48.76
32236	  8.50	  6.50	  8.50	  8.50	  8.00	  4.50	  3.00	  4.00	  4.00	 16.50	 11.00	 16.50	 14.00	 17.00	 11.50	 58.00	 79.00	  8.00	  3.88	 14.42	 71.98
31191	  5.50	  6.50	  5.50	  5.50	  7.00	  1.50	  1.50	  2.50	  3.50	 17.00	 15.50	 15.00	  9.00	 12.00	  9.00	 59.00	 80.00	  6.00	  2.25	 12.92	 69.41
36162	  2.50	  4.50	  6.00	  5.00	  6.00	  1.00	  2.00	  2.50	  1.50	  7.00	 12.50	 10.50	  8.50	  4.50	 13.50	 50.50	 73.00	  4.80	  1.75	  9.42	 60.51
39127	  6.50	  9.00	  6.50	  6.00	  8.00	  3.50	  3.50	  4.00	  4.50	 12.50	 14.00	 13.50	 14.50	 16.00	 12.00	 89.00	 80.00	  7.20	  3.88	 13.75	 81.05
33135	  9.00	  7.50	  6.50	  7.50	  8.50	  4.00	  3.00	  4.00	  3.00	 14.00	 15.00	 16.50	 11.50	 15.00	  9.50	 71.00	 73.00	  7.80	  3.50	 13.58	 71.99
36812	  7.50	  7.50	  8.00	  8.50	  8.00	  3.00	  3.50	  2.50	  2.50	 17.00	 15.50	 17.50	 14.00	 16.00	 19.50	 90.50	 65.50	  7.90	  2.88	 16.58	 75.02
39705	  7.50	  7.00	  9.50	  6.50	  9.00	  2.00	  3.50	  3.50	  3.00	 13.00	 14.50	 15.50	 18.00	 15.50	 16.00	 55.50	 89.00	  7.90	  3.00	 15.42	 75.81
31761	  3.50	  6.50	  6.50	  4.50	  6.00	  3.50	  2.00	  3.00	  2.50	 15.00	  5.00	 13.00	 11.50	 10.50	  5.00	 22.50	 79.00	  5.40	  2.75	 10.00	 56.70
34781	  7.00	  4.50	  3.00	  7.50	  7.50	  3.00	  2.50	  2.50	  4.00	  8.00	 18.00	  9.00	  3.50	 14.50	  8.00	 99.00	 36.00	  5.90	  3.00	 10.17	 58.73
38798	  4.50	  7.00	  5.00	  6.00	  4.00	  2.00	  3.50	  2.50	  3.50	 15.00	 16.50	 11.00	 11.00	 12.00	  8.00	 30.50	 91.00	  5.30	  2.88	 12.25	 66.30
30785	  7.50	  7.00	  7.50	  6.50	  7.00	  4.00	  1.50	  4.00	  4.00	 18.00	 12.50	 15.50	 10.50	 12.00	 18.50	 91.50	 53.00	  7.10	  3.38	 14.50	 68.12
32200	  6.00	  6.00	  8.50	  7.50	  7.50	  4.00	  4.00	  2.50	  3.00	  8.50	 15.00	 13.00	  6.50	 15.50	 10.00	 96.50	 62.00	  7.10	  3.38	 11.42	 72.58
38194	  7.50	  6.00	  7.50	  7.50	  6.00	  3.50	  2.50	  3.00	  3.00	 15.50	 17.50	 10.50	 13.50	 18.50	 12.00	 98.00	 79.00	  6.90	  3.00	 14.58	 82.64
30878	  6.00	  5.50	  7.50	  5.00	  6.00	  3.50	  1.50	  3.50	  3.00	 15.50	  6.00	 10.50	 12.50	 13.50	  7.50	 43.00	 75.00	  6.00	  2.88	 10.92	 61.73
38550	  7.00	  7.50	  8.50	  8.00	  8.00	  4.00	  4.00	  4.50	  4.50	 17.50	 16.50	 19.00	 19.00	 14.00	 17.50	 77.50	 81.50	  7.80	  4.25	 17.25	 80.78
36836	 10.00	  8.00	  7.00	  8.00	  6.50	  3.00	  2.50	  3.00	  2.00	 13.50	 17.00	 14.50	 13.00	 13.50	 11.00	 78.50	 71.50	  7.90	  2.62	 13.75	 72.75
39394	  6.50	  7.00	  6.00	  7.50	  7.00	  2.50	  3.00	  3.00	  2.00	 11.00	 15.00	 13.00	  9.50	 16.50	 14.00	 88.50	 68.00	  6.80	  2.62	 13.17	 73.16
31961	  9.00	  7.50	  8.00	  8.00	  9.00	  4.00	  4.00	  4.00	  4.00	 18.00	 14.50	 14.50	 15.50	 17.50	 17.50	 79.50	 73.50	  8.30	  4.00	 16.25	 76.88
36086	  6.50	  3.00	  6.00	  5.50	  5.50	  3.00	  1.00	  2.00	  2.50	 12.50	  9.50	 13.00	 14.00	 11.00	 10.50	 51.00	 63.50	  5.30	  2.12	 11.75	 57.70
33903	  3.50	  1.50	  6.50	  4.50	  7.00	  3.00	  4.50	  1.50	  2.00	  6.50	 11.00	 13.00	  8.00	 17.50	  5.50	 30.00	 39.00	  4.60	  2.75	 10.25	 38.67
37402	  6.00	  8.50	  6.50	  5.50	  6.50	  3.00	  3.00	  3.50	  3.50	 11.50	 15.50	  8.00	  8.00	  5.00	 10.00	 39.00	 47.50	  6.60	  3.25	  9.67	 46.83
38871	  6.00	  6.00	  7.00	  3.00	  4.50	  3.50	  4.50	  3.50	  3.00	  8.50	  9.50	  7.50	 16.00	  8.00	  6.50	 29.50	 77.50	  5.30	  3.62	  9.33	 58.54
30489	  1.00	  5.50	  5.00	  3.50	  3.50	  1.50	  4.00	  1.00	  2.50	  6.50	 11.50	 13.50	  3.50	 10.00	 15.50	 54.50	 39.50	  3.70	  2.25	 10.08	 45.24
36093	  7.00	  3.00	  3.50	  7.50	  8.50	  2.00	  3.50	  3.00	  3.50	 14.50	 11.00	 11.00	  8.00	  7.50	 12.50	 12.00	 68.50	  5.90	  3.00	 10.75	 49.17
30108	  3.50	  6.00	  5.00	  6.00	  4.50	  1.50	  1.50	  3.50	  2.50	  5.00	  6.50	 17.00	  6.50	 10.00	 11.50	 81.00	 38.50	  5.00	  2.25	  9.42	 53.01
33164	  3.50	  7.00	  6.00	  6.50	  3.00	  0.50	  3.00	  3.00	  3.50	  4.50	 15.00	  6.50	 15.00	 10.50	  9.50	 68.50	 74.00	  5.20	  2.50	 10.17	 67.73
35450	  7.00	  4.50	  4.00	  4.00	  4.00	  3.50	  4.00	  2.50	  2.00	 12.00	 12.00	  5.00	 15.00	 12.50	 15.50	 14.00	 54.50	  4.70	  3.00	 12.00	 42.80
36469	  8.00	  8.00	  7.00	  7.50	  8.50	  3.00	  4.50	  4.00	  4.00	 18.00	 15.00	 14.50	 13.50	 16.50	 18.00	 73.00	 82.50	  7.80	  3.88	 15.92	 78.88
37561	  4.00	  4.50	  5.50	  5.00	  5.00	  2.50	  1.00	  1.00	  1.50	  2.50	 14.00	  8.00	 11.50	  9.00	  7.50	 89.00	 45.00	  4.80	  1.50	  8.75	 57.48
33052	  8.00	  6.50	  6.50	  6.00	  6.00	  5.00	  3.50	  4.00	  4.50	 12.50	 11.00	 10.50	 10.50	 12.50	 15.50	 52.00	 64.50	  6.60	  4.25	 12.08	 61.44
34020	  6.50	  8.00	  7.00	  8.00	  6.00	  3.00	  4.50	  3.50	  4.50	 12.00	 14.00	 16.50	 13.50	 15.00	 14.50	 60.50	 75.00	  7.10	  3.88	 14.25	 70.20
34180	  8.00	  8.00	  8.00	  7.00	  8.00	  3.50	  3.50	  3.50	  2.50	 14.00	 11.00	 14.50	 14.00	 13.00	 14.50	 57.50	 69.00	  7.80	  3.25	 13.50	 65.65
38817	  4.50	  8.00	  6.00	  7.50	  6.50	  3.50	  1.50	  2.00	  4.50	 11.50	 11.00	 14.50	 16.50	 13.50	 12.50	 45.50	 74.50	  6.50	  2.88	 13.25	 63.65
33790	  9.00	  7.50	  6.50	  7.50	  7.50	  4.50	  4.00	  3.50	  4.00	 19.50	 15.50	 18.50	 13.50	 14.00	 13.00	 65.00	 87.50	  7.60	  4.00	 15.67	 78.88
31313	  6.00	  7.00	  8.00	  5.50	  8.00	  3.00	  4.00	  1.50	  2.00	 11.50	  8.50	 16.00	  9.50	 11.50	 10.00	 89.00	 63.50	  6.90	  2.62	 11.17	 70.11
39184	  7.00	  7.00	  7.50	  8.00	  8.00	  4.00	  4.00	  3.50	  3.50	 15.50	 16.50	 17.50	 13.50	 15.50	 14.00	 64.50	 79.00	  7.50	  3.75	 15.42	 74.06
35893	  7.50	  7.50	  7.50	  8.00	  7.50	  3.50	  4.50	  4.50	  3.00	 15.50	 15.00	 17.00	 17.00	 15.50	 15.00	 93.00	 90.50	  7.60	  3.88	 15.83	 88.74
34024	  8.50	  8.50	  8.50	  7.50	  8.00	  5.00	  3.50	  4.50	  4.00	 16.50	 18.50	 15.50	 14.50	 15.00	 13.50	 69.00	 69.00	  8.20	  4.25	 15.58	 71.34
38380	  7.50	  8.50	  9.00	  8.00	  8.00	  4.00	  3.50	  4.00	  4.00	 15.50	 16.00	 13.00	 15.50	 15.50	 15.50	 99.50	 71.00	  8.20	  3.88	 15.17	 80.91
35044	  4.00	  7.50	  6.50	  3.50	  7.50	  2.00	  1.00	  2.50	  2.50	 11.50	 15.50	 17.50	 16.50	  7.00	 16.50	 26.00	 58.00	  5.80	  2.00	 14.08	 48.74
30144	  8.50	  8.00	  8.50	  7.50	  8.00	  4.50	  4.50	  4.50	  4.00	 16.00	 18.00	 17.00	 12.50	 15.00	 19.00	 79.50	 71.00	  8.10	  4.38	 16.25	 75.90
31158	  4.00	  3.50	  5.50	  6.50	  5.00	  2.00	  1.50	  2.50	  4.50	 15.50	 15.00	 19.00	  7.00	  8.50	 11.50	 55.00	 56.00	  4.90	  2.62	 12.75	 55.95
39158	  7.00	  5.50	  5.50	  6.50	  6.00	  2.00	  4.00	  3.50	  2.50	 11.00	 14.50	  7.50	 17.50	 13.00	 16.50	 64.00	 63.00	  6.10	  3.00	 13.33	 63.42
36707	  8.00	  7.50	  6.00	  5.00	  6.50	  3.00	  2.50	  4.00	  2.00	 11.00	 10.50	  7.50	 12.50	  8.00	 19.00	 50.00	 71.00	  6.60	  2.88	 11.42	 62.38
32715	  6.50	  5.50	  6.50	  6.50	  6.00	  2.50	  2.50	  3.50	  3.50	 19.50	 14.00	  8.00	 20.00	 12.00	 11.50	 69.00	 38.50	  6.20	  3.00	 14.17	 53.13
37599	  8.00	  8.00	  6.50	  8.50	  7.50	  4.00	  3.50	  5.00	  4.00	 16.00	 16.50	 13.50	 15.50	 16.50	 13.00	 63.00	 90.00	  7.70	  4.12	 15.17	 79.46
38988	  5.50	  7.50	  7.50	  7.00	  7.50	  2.50	  4.00	  3.50	  2.50	 18.00	  9.00	 15.50	 17.50	 12.00	 18.50	 99.50	 69.00	  7.00	  3.12	 15.08	 78.52
38325	  5.50	  5.50	  6.00	  6.50	  4.00	  4.00	  3.50	  2.50	  2.50	 14.50	 15.00	 10.50	  9.00	 13.00	 10.00	 84.50	 62.00	  5.50	  3.12	 12.00	 68.23
34869	  7.50	  6.50	  6.00	  7.50	  5.50	  4.00	  4.50	  2.50	  3.00	 12.50	 17.00	 16.50	 11.50	 10.50	 12.00	 96.50	 66.00	  6.60	  3.50	 13.33	 75.42
39398	  8.00	  5.00	  8.00	  5.00	  6.00	  2.50	  2.50	  2.50	  2.50	 13.50	 14.50	 10.50	 15.00	 12.50	 10.00	 65.00	 48.00	  6.40	  2.50	 12.67	 55.53
39210	  6.50	  7.50	  7.50	  7.50	  7.00	  3.50	  3.00	  2.00	  3.00	 13.00	 10.00	 12.00	 10.50	 14.50	 16.00	 73.50	 64.50	  7.20	  2.88	 12.67	 67.11
33562	  7.00	  5.00	  4.00	  4.00	  4.50	  3.00	  1.50	  2.00	  4.00	  6.00	 13.50	  6.50	  9.50	  9.00	  6.00	 98.50	 92.00	  4.90	  2.62	  8.42	 84.83
31970	  9.50	  6.50	  6.50	  7.00	  6.00	  3.00	  4.00	  3.00	  3.50	  9.00	 15.50	 18.00	 15.00	 12.00	 13.50	 60.00	 64.00	  7.10	  3.38	 13.83	 63.84
31082	  7.00	  5.50	  6.00	  9.00	  6.50	  4.00	  4.00	  3.50	  2.50	  8.50	 15.00	 10.00	 11.50	 15.00	 10.50	 37.00	 49.00	  6.80	  3.50	 11.75	 48.38
30545	  7.00	  8.50	  9.50	  7.50	  8.00	  4.00	  4.50	  4.00	  4.00	 17.00	 18.50	 18.50	 15.00	 14.00	 18.50	 67.00	 80.50	  8.10	  4.12	 16.92	 76.98
33005	  8.00	  7.50	  8.00	  8.00	  7.50	  3.50	  4.00	  3.50	  4.50	 13.50	 16.00	 15.00	 14.00	 17.50	 15.50	 85.00	 86.00	  7.80	  3.88	 15.25	 83.90
36222	  6.00	  8.00	  7.00	  7.00	  7.50	  3.50	  4.00	  3.50	  3.00	 11.00	  9.00	 10.00	 13.50	 12.00	 13.00	 20.00	 54.50	  7.10	  3.50	 11.42	 46.01
